BenchmarkDotIQ3XXS-12 	  119251	      5071 ns/op	3230.86 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7214	     82279 ns/op	3186.04 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     661	    808890 ns/op	20741.04 MB/s	   17831 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  119960	      5096 ns/op	3214.77 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7464	     82221 ns/op	3188.29 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     655	    913845 ns/op	18358.92 MB/s	   17486 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  116054	      5151 ns/op	3180.58 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7098	     82992 ns/op	3158.66 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     739	    822316 ns/op	20402.40 MB/s	   17817 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  118744	      5068 ns/op	3232.84 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7323	     82055 ns/op	3194.73 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     753	    800336 ns/op	20962.72 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  118112	      5082 ns/op	3223.91 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7322	     82900 ns/op	3162.19 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     741	    804709 ns/op	20848.81 MB/s	   17792 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  116850	      5076 ns/op	3227.90 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7279	     81696 ns/op	3208.79 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     756	    811535 ns/op	20673.43 MB/s	   17447 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  117963	      5079 ns/op	3225.97 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7452	     81743 ns/op	3206.93 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     710	    833519 ns/op	20128.18 MB/s	   17856 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  118539	      5090 ns/op	3218.65 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7521	     81909 ns/op	3200.42 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     762	    799992 ns/op	20971.72 MB/s	   17416 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  117598	      5084 ns/op	3222.42 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7226	     82931 ns/op	3161.00 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     643	    915008 ns/op	18335.59 MB/s	   17924 B/op	      29 allocs/op
BenchmarkDotIQ3XXS-12 	  118486	      5077 ns/op	3226.99 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ3XXS/N64_K1024-12  	    7482	     83021 ns/op	3157.55 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ3XXS/N4096_K1024-12         	     758	    793108 ns/op	21153.77 MB/s	   17445 B/op	      29 allocs/op
