BenchmarkDotIQ2XXS-12   	  804706	       738.2 ns/op	22194.62 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   48890	     12274 ns/op	21356.85 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12           	    2992	    186986 ns/op	89724.48 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  786777	       751.5 ns/op	21802.18 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   48790	     12315 ns/op	21287.02 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12  	    3218	    180151 ns/op	93128.62 MB/s	   17500 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  805981	       753.5 ns/op	21743.79 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47901	     12478 ns/op	21007.79 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12           	    3003	    181280 ns/op	92548.39 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  793204	       754.7 ns/op	21709.67 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47893	     12576 ns/op	20845.21 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12  	    2917	    181263 ns/op	92557.40 MB/s	   17507 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  817916	       754.2 ns/op	21722.94 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47562	     12582 ns/op	20835.34 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12           	    3018	    189903 ns/op	88346.37 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  789130	       754.8 ns/op	21707.29 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   48085	     12568 ns/op	20858.01 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12  	    2982	    180180 ns/op	93113.44 MB/s	   17507 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  742186	       757.9 ns/op	21617.81 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47606	     12614 ns/op	20782.21 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12           	    3260	    182332 ns/op	92014.81 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  787896	       755.2 ns/op	21696.27 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47744	     12613 ns/op	20783.65 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12  	    2894	    186027 ns/op	90187.08 MB/s	   17507 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  807645	       762.2 ns/op	21496.41 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   46438	     12812 ns/op	20461.01 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12           	    3135	    181769 ns/op	92299.65 MB/s	   17408 B/op	      29 allocs/op
BenchmarkDotIQ2XXS-12   	  786798	       754.9 ns/op	21703.62 MB/s	       0 B/op	       0 allocs/op
BenchmarkQMatMulIQ2XXS/N64_K1024-12    	   47510	     12614 ns/op	20781.31 MB/s	     592 B/op	       4 allocs/op
BenchmarkQMatMulIQ2XXS/N4096_K1024-12  	    2856	    186281 ns/op	90063.81 MB/s	   17508 B/op	      29 allocs/op
